번호,과속방지턱관리번호,도로명,시도명,시군구명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,WGS84위도,WGS84경도,보차분리여부,연속형여부,과속방지턱설치연도,관리기관명,관리기관전화번호,데이터기준일자
1348,276,청원길,부산광역시,기장군,,부산광역시 기장군 일광면 원리 산 69-10,도로 상,아스팔트,원호형,10,360,560,소로,Y,35.31243,129.235565,Y,Y,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1349,277,청원길,부산광역시,기장군,,부산광역시 기장군 일광면 원리 산 66-5,달음가든,아스팔트,원호형,10,360,580,소로,Y,35.312973,129.236232,Y,Y,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1350,278,청원길,부산광역시,기장군,,부산광역시 기장군 일광면 원리 산 69-15,현대목공인테리어,아스팔트,원호형,10,360,910,일반,Y,35.312746,129.235747,Y,Y,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1351,279,청원길,부산광역시,기장군,,부산광역시 기장군 일광면 원리 312-3,개인주택 옆,아스팔트,원호형,10,360,700,소로,Y,35.31336,129.235188,N,N,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1352,280,내리길,부산광역시,기장군,,부산광역시 기장군 기장읍 내리 698-7,대원농장 낚시터,아스팔트,원호형,10,360,610,일반,Y,35.211746,129.203971,Y,Y,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1353,281,내리길,부산광역시,기장군,,부산광역시 기장군 기장읍 내리 701-53,대원농장 낚시터,아스팔트,원호형,10,360,600,일반,Y,35.211195,129.204157,Y,Y,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1354,282,산단4로,부산광역시,기장군,,부산광역시 기장군 정관읍 달산리 1054,보은금속,아스팔트,원호형,10,360,760,소로,Y,35.315469,129.182495,Y,Y,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1355,283,산단4로,부산광역시,기장군,,부산광역시 기장군 정관읍 달산리 1054,달산리제1호어린이공원,아스팔트,원호형,10,360,760,일반,Y,35.315451,129.181966,Y,Y,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1356,284,산단3로,부산광역시,기장군,,부산광역시 기장군 정관읍 달산리 1054,달산리제1호어린이공원,아스팔트,원호형,10,360,760,일반,Y,35.315215,129.182202,Y,N,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1357,285,곰내길,부산광역시,기장군,,부산광역시 기장군 철마면 웅천리 559-4,직거래판매장,아스팔트,원호형,10,360,620,일반,Y,35.28809,129.166066,N,N,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1358,286,화용길,부산광역시,기장군,,부산광역시 기장군 일광면 화전리 100-5,CU일광화전리점,아스팔트,원호형,10,360,450,일반,Y,35.279966,129.232442,N,N,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1359,287,화용길,부산광역시,기장군,,부산광역시 기장군 일광면 화전리 322-5,수원전기,아스팔트,원호형,10,360,560,소로,Y,35.282091,129.228019,N,Y,2020,부산광역시 기장군청,051-709-4749,2021-10-12
1360,288,용수공단2길,부산광역시,기장군,,부산광역시 기장군 정관읍 용수리 1377,도로 상,아스팔트,원호형,10,360,560,일반,Y,35.32557818,129.166385,N,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1361,289,용수공단2길,부산광역시,기장군,,부산광역시 기장군 정관읍 용수리 1377,도로 상,아스팔트,원호형,10,360,560,일반,Y,35.32546,129.166213,N,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1362,290,정관6로,부산광역시,기장군,,부산광역시 기장군 정관읍 매학리 737,로얄듀크2차,아스팔트,원호형,10,360,1040,일반,Y,35.32028,129.175058,Y,N,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1363,291,병산2로,부산광역시,기장군,,부산광역시 기장군 정관읍 병산2로 79,개인주택 옆,아스팔트,원호형,10,360,550,일반,Y,35.35120537,129.194756,Y,N,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1364,292,오리길,부산광역시,기장군,,부산광역시 기장군 장안읍 오리 772-6,개집 앞,아스팔트,원호형,10,360,610,일반,Y,35.36011925,129.277223,N,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1365,293,오리길,부산광역시,기장군,,부산광역시 기장군 장안읍 오리 772-6,도로 상,아스팔트,원호형,10,360,610,일반,Y,35.36111436,129.276617,N,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1366,294,한들길,부산광역시,기장군,,부산광역시 기장군 철마면 연구리 199-30,예동꽃농원,아스팔트,원호형,10,360,740,일반,Y,35.27398433,129.16715,N,N,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1367,295,철마로,부산광역시,기장군,,부산광역시 기장군 철마면 장전리 산 30-1,천내들교 일원,아스팔트,원호형,10,360,660,일반,Y,35.27772844,129.140666,N,N,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1368,296,철마로,부산광역시,기장군,,부산광역시 기장군 철마면 안평리 산 13-25,도로 상,아스팔트,원호형,10,360,1105,일반,Y,35.25338093,129.183693,Y,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1369,297,철마로,부산광역시,기장군,,부산광역시 기장군 철마면 안평리 산 13-25,아시아조경공사,아스팔트,원호형,10,360,1105,일반,Y,35.25376,129.184643,Y,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1370,298,반룡산단2로,부산광역시,기장군,,부산광역시 기장군 장안읍 반룡리 909-6,창성정공 앞,아스팔트,원호형,10,360,950,일반,Y,35.33173307,129.254044,Y,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1371,299,반룡산단2로,부산광역시,기장군,,부산광역시 기장군 장안읍 반룡리 909-6,도디스 앞,아스팔트,원호형,10,360,950,일반,Y,35.33266822,129.254663,Y,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1372,300,장곡길,부산광역시,기장군,,부산광역시 기장군 장안읍 좌천리 40-7,좌천시장,아스팔트,원호형,10,360,910,일반,Y,35.30906644,129.243657,Y,N,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1373,301,곡천길,부산광역시,기장군,,부산광역시 기장군 철마면 곡천길 39,개인주택 앞,아스팔트,원호형,10,360,750,일반,Y,35.27508233,129.182281,N,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1374,302,곡천길,부산광역시,기장군,,부산광역시 기장군 철마면 곡천길 39,개인주택 뒤,아스팔트,원호형,10,360,750,일반,Y,35.2747813,129.18184,N,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1375,303,해빛로,부산광역시,기장군,,부산광역시 기장군 일광면 삼성리 768,한신더휴센트럴포레2단지 앞,아스팔트,원호형,10,360,1260,일반,Y,35.26370364,129.220103,Y,N,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1376,304,장안로,부산광역시,기장군,,부산광역시 기장군 장안읍 장안리 393-4,조선된장 고가식당 사이,아스팔트,원호형,10,360,1100,일반,Y,35.36787824,129.246769,N,N,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1377,305,반룡산단로,부산광역시,기장군,,부산광역시 기장군 장안읍 반룡리 938,도로 상,아스팔트,원호형,10,360,780,일반,Y,35.33410834,129.251705,Y,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1378,306,반룡산단로,부산광역시,기장군,,부산광역시 기장군 장안읍 반룡리 938,도로 상,아스팔트,원호형,10,360,790,일반,Y,35.33425796,129.25276,Y,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1379,307,반룡산단3로,부산광역시,기장군,,부산광역시 기장군 장안읍 반룡리 934,씨엔컴퍼니,아스팔트,원호형,10,360,950,일반,Y,35.3331358,129.253493,Y,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1380,308,반룡산단3로,부산광역시,기장군,,부산광역시 기장군 장안읍 반룡리 934,보은금속,아스팔트,원호형,10,360,960,일반,Y,35.33201362,129.252806,Y,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1381,309,반룡산단로,부산광역시,기장군,,부산광역시 기장군 장안읍 반룡리 933,올림 글로벌,아스팔트,원호형,10,360,800,일반,Y,35.33066698,129.252668,Y,Y,2021,부산광역시 기장군청,051-709-4749,2021-10-12
1382,181,서구 구덕로142번길,부산광역시,서구,부산광역시 서구 구덕로134번길16,13 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.098236,129.023185,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1383,180,서구 구덕로124번길,부산광역시,서구,부산광역시 서구 구덕로120번길25,33 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.098236,129.023185,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1384,179,서구 구덕로124번길,부산광역시,서구,부산광역시 서구 구덕로148번길43-1,29 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.098236,129.023185,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1385,178,서구 구덕로124번길,부산광역시,서구,부산광역시 서구 구덕로120번길 25-1,8-1 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.097881,129.023145,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1386,177,서구 구덕로124번길,부산광역시,서구,부산광역시 서구 보수대로 21,6-1 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.097881,129.023145,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1387,176,구덕로120번길,부산광역시,서구,부산광역시 서구 구덕로120번길27,54 한전 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.097881,129.023145,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1388,175,서구 보수대로,부산광역시,서구,부산광역시 서구 보수대로 15,15 보여름가을겨울 아파트앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.098763,129.022431,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1389,174,서구 보수대로,부산광역시,서구,부산광역시 서구 보수대로 21,15 보여름가을겨울 아파트앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.098763,129.022431,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1390,173,서구 보수대로,부산광역시,서구,부산광역시 서구 보수대로 21,21 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.098763,129.022431,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1391,172,서구 구덕로148번길,부산광역시,서구,부산광역시 서구 구덕로124번길38,37 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.098443,129.022431,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1392,171,서구 구덕로148번길,부산광역시,서구,부산광역시 서구 구덕로134번길 34-26,31 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.098561,129.022431,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1393,170,서구 구덕로148번길,부산광역시,서구,부산광역시 서구 구덕로134번길 27-1,19-1 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.098484,129.021821,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1394,169,구덕로134번길,부산광역시,서구,부산광역시 서구 구덕로134번길 16,10 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09907904,129.0207216,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1395,168,구덕로134번길,부산광역시,서구,부산광역시 서구 구덕로134번길 46-6,19 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09907904,129.0207216,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1396,167,구덕로134번길,부산광역시,서구,부산광역시 서구 구덕로134번길 40,34-2 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09907904,129.0207216,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1397,166,서구 구덕로150번길,부산광역시,서구,부산광역시 서구 구덕로150번길21,21 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09907904,129.0207216,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1398,165,서구 구덕로186번길,부산광역시,서구,부산광역시 서구 구덕로186번길15,15 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.10129958,129.0207194,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1399,164,서구 아미초장로,부산광역시,서구,부산광역시 서구 아미초장로42,42 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09659294,129.0197875,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1400,163,서구 아미초장로,부산광역시,서구,부산광역시 서구 아미초장로54-3,54-3 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09693856,129.0191644,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1401,162,서구 아미초장로,부산광역시,서구,부산광역시 서구 아미초장로25-11,25-11 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09607263,129.0207264,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1402,161,서구 초장로,부산광역시,서구,부산광역시 서구 초장로37,37 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.0954744,129.0205011,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1403,160,서구 초장로,부산광역시,서구,부산광역시 서구 초장로25,25 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.0944909,129.0200339,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1404,159,서구 초장로,부산광역시,서구,부산광역시 서구 초장로18,18 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09385916,129.0194393,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1405,158,서구 초장로,부산광역시,서구,부산광역시 서구 초장로15-1,15-1 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.0940199,129.0193117,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1406,157,서구 해돋이로,부산광역시,서구,부산광역시 서구 해돋이로200,200 초장동교회 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09481258,129.0191164,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1407,156,서구 옥천로,부산광역시,서구,부산광역시 서구 옥천로137,137 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09795545,129.0113385,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1408,155,서구 옥천로,부산광역시,서구,부산광역시 서구 옥천로170-5,170-5 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.10082957,129.011703,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1409,154,서구 까치고개로,부산광역시,서구,부산광역시 서구 까치고개로115,115 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.10286394,129.0109722,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1410,153,서구 까치고개로,부산광역시,서구,부산광역시 서구 까치고개로183,183 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.10019443,129.0158674,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1411,152,서구 해돋이로,부산광역시,서구,부산광역시 서구 해돋이로235,235 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09759853,129.0171982,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1412,151,서구 까치고개로 197번길,부산광역시,서구,부산광역시 서구 까치고개로 197번길17,17 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.10074848,129.017232,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
1413,150,서구 까치고개로 197번길,부산광역시,서구,부산광역시 서구 까치고개로 197번길9,9 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.10045618,129.0172511,Y,Y,2019,부산광역시 서구청,051-240-4556,2021-10-21
