,id,left,top,right,bottom,fid,ADM_SECT_C,SGG_NM,SGG_OID,COL_ADM_SE,GID,도로폭_평균,도로길이_평균,신호등개수,어린이보호구역수,교차로수,경사도,과속방지턱개수,안전센터근처여부,2.5도로폭이하개수,출동취약지수,신호현시지수
5648,18487,1144512.5608,1693098.552,1144812.5608,1692798.552,15,26410,금정구,33,26410,117,0.13011904999999999,0.0022748447211720225,0.06521739130434782,0.0,0.2,0.0,0.0,0.0,0.012345679012345678,0.1848098454183879,5.510896801940127
5649,18488,1144512.5608,1692798.552,1144812.5608,1692498.552,4,26260,동래구,33,26260,106,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
5650,18488,1144512.5608,1692798.552,1144812.5608,1692498.552,15,26410,금정구,33,26410,117,0.10909091666666666,0.0009203525094517958,0.0,0.25,0.2,0.15,0.0,0.0,0.0,0.7627159974905482,5.762715997490548
5651,18489,1144512.5608,1692498.552,1144812.5608,1692198.552,4,26260,동래구,33,26260,106,0.16851851666666665,0.003951900860113421,0.021739130434782608,0.0,0.2,0.6,0.0,0.0,0.0,1.1961930300094519,6.304888682183366
5652,18489,1144512.5608,1692498.552,1144812.5608,1692198.552,15,26410,금정구,33,26410,117,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
5653,18490,1144512.5608,1692198.552,1144812.5608,1691898.552,4,26260,동래구,33,26260,106,0.17291666666666666,0.0025510987712665406,0.021739130434782608,0.0,0.2,0.6,0.0,0.0,0.0,1.1896771620982987,6.298372814272213
5654,18491,1144512.5608,1691898.552,1144812.5608,1691598.552,4,26260,동래구,33,26260,106,0.1875,0.0010408790170132324,0.021739130434782608,0.0,0.2,0.6,0.0,0.0,0.0,1.1649373818525517,6.273633034026465
5655,18492,1144512.5608,1691598.552,1144812.5608,1691298.552,4,26260,동래구,33,26260,106,0.10806451666666667,0.00033881639177693764,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-1.994854946391777,3.005145053608223
5656,18493,1144512.5608,1691298.552,1144812.5608,1690998.552,4,26260,동래구,33,26260,106,0.11529761666666666,0.0005951255741965973,0.0,0.5,0.2,0.6,0.0,1.0,0.037037037037037035,-0.8555382429816043,4.144461757018396
5657,18494,1144512.5608,1690998.552,1144812.5608,1690698.552,4,26260,동래구,33,26260,106,0.09285715,0.0003419102764650283,0.043478260869565216,0.5,0.2,0.6,0.0,1.0,0.0,-0.8205282585373346,4.396863045810491
5658,18495,1144512.5608,1690698.552,1144812.5608,1690398.552,4,26260,동래구,33,26260,106,0.12548083333333335,0.0005597826086956521,0.021739130434782608,0.25,0.4,0.15,0.0,1.0,0.012345679012345678,-1.9320828242082664,3.1766128279656476
5659,18496,1144512.5608,1690398.552,1144812.5608,1690098.552,4,26260,동래구,33,26260,106,0.11538461666666666,0.00026998206521739127,0.0,0.0,0.0,0.15,0.0,1.0,0.0,-2.9079622920652173,2.0920377079347827
5660,18497,1144512.5608,1690098.552,1144812.5608,1689798.552,4,26260,동래구,33,26260,106,0.17916666666666667,0.005089910207939508,0.021739130434782608,0.0,0.4,0.0,0.0,1.0,0.037037037037037035,-2.671519056745782,2.437176595428132
5661,18497,1144512.5608,1690098.552,1144812.5608,1689798.552,13,26470,연제구,49,26470,115,0.12083333333333333,0.008744092627599244,0.0,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,-3.1336515000350067,1.8663484999649933
5662,18498,1144512.5608,1689798.552,1144812.5608,1689498.552,13,26470,연제구,49,26470,115,0.21666666666666667,0.010293680798676747,0.021739130434782608,0.0,0.2,0.0,0.16666666666666666,1.0,0.0,-2.930148753262445,2.178546898911469
5663,18499,1144512.5608,1689498.552,1144812.5608,1689198.552,13,26470,연제구,49,26470,115,0.18809523333333333,0.0012554010255198486,0.0,0.0,0.2,0.07,0.05555555555555555,1.0,0.0,-2.8842712654699643,2.1157287345300357
5664,18500,1144512.5608,1689198.552,1144812.5608,1688898.552,13,26470,연제구,49,26470,115,0.15350876666666666,0.0010053725992438562,0.021739130434782608,0.0,0.4,0.3,0.0,0.0,0.0,0.8861571082703212,5.994852760444235
5665,18501,1144512.5608,1688898.552,1144812.5608,1688598.552,13,26470,연제구,49,26470,115,0.11416666666666665,0.0006232277882797731,0.0,0.5,0.2,0.15,0.0,0.0,0.012345679012345678,1.1847409697425844,6.184740969742585
5666,18502,1144512.5608,1688598.552,1144812.5608,1688298.552,13,26470,연제구,49,26470,115,0.13690476666666665,0.0006855927622873346,0.021739130434782608,0.0,0.2,0.07,0.0,0.0,0.0,0.1963640881072779,5.305059740281192
5667,18503,1144512.5608,1688298.552,1144812.5608,1687998.552,13,26470,연제구,49,26470,115,0.12962963333333333,0.0007776727575614366,0.043478260869565216,0.0,0.4,0.07,0.0,0.0,0.0,0.5128455089815689,5.730236813329395
5668,18504,1144512.5608,1687998.552,1144812.5608,1687698.552,13,26470,연제구,49,26470,115,0.15,0.001444328922495274,0.021739130434782608,0.0,0.2,0.07,0.0,0.0,0.024691358024691357,0.23376232700879826,5.342457979182712
5669,18505,1144512.5608,1687698.552,1144812.5608,1687398.552,13,26470,연제구,49,26470,115,0.17888888333333333,0.0019371455576559543,0.021739130434782608,0.0,0.0,0.15,0.0,0.0,0.012345679012345678,0.050405322842773485,5.159100975016687
5670,18506,1144512.5608,1687398.552,1144812.5608,1687098.552,13,26470,연제구,49,26470,115,0.14583333333333334,0.001505789224952741,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3359942107750472,5.3359942107750475
5671,18507,1144512.5608,1687098.552,1144812.5608,1686798.552,13,26470,연제구,49,26470,115,0.11888888333333333,0.0011239760562381852,0.0,0.0,0.0,0.3,0.0,0.0,0.024691358024691357,0.4466044290054901,5.4466044290054905
5672,18508,1144512.5608,1686798.552,1144812.5608,1686498.552,13,26470,연제구,49,26470,115,0.2,0.003291587901701323,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.23670841209829863,5.236708412098299
5673,18509,1144512.5608,1686498.552,1144812.5608,1686198.552,3,26290,남구,1009,26290,105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
5674,18509,1144512.5608,1686498.552,1144812.5608,1686198.552,13,26470,연제구,49,26470,115,0.16666666666666666,0.008840973534971644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6911590264650282,6.691159026465028
5675,18510,1144512.5608,1686198.552,1144812.5608,1685898.552,3,26290,남구,1009,26290,105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
5676,18510,1144512.5608,1686198.552,1144812.5608,1685898.552,13,26470,연제구,49,26470,115,0.13333333333333333,0.014390359168241964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.745609640831758,6.745609640831758
5677,18511,1144512.5608,1685898.552,1144812.5608,1685598.552,3,26290,남구,1009,26290,105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
5678,18512,1144512.5608,1685598.552,1144812.5608,1685298.552,3,26290,남구,1009,26290,105,0.13333333333333333,0.0011539067414933835,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3588460932585066,5.3588460932585065
5679,18513,1144512.5608,1685298.552,1144812.5608,1684998.552,3,26290,남구,1009,26290,105,0.22619048333333333,0.0024925735893194705,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1903645564106805,5.190364556410681
5680,18514,1144512.5608,1684998.552,1144812.5608,1684698.552,3,26290,남구,1009,26290,105,0.425,0.006949432892249527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2280505671077504,6.228050567107751
5681,18515,1144512.5608,1684698.552,1144812.5608,1684398.552,3,26290,남구,1009,26290,105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
5682,18516,1144512.5608,1684398.552,1144812.5608,1684098.552,3,26290,남구,1009,26290,105,0.11111111666666668,0.0005194549456521739,0.021739130434782608,0.25,0.0,0.6,0.0,1.0,0.0,-1.5570412040760873,3.5516544480978265
5683,18517,1144512.5608,1684098.552,1144812.5608,1683798.552,3,26290,남구,1009,26290,105,0.11666666666666667,0.00048584285444234403,0.0,0.0,0.0,0.15,0.0,1.0,0.0,-2.9104858428544422,2.0895141571455578
5684,18518,1144512.5608,1683798.552,1144812.5608,1683498.552,3,26290,남구,1009,26290,105,0.14,0.0004765055363894139,0.021739130434782608,0.0,0.0,0.6,0.0,1.0,0.0,-2.008998244666824,3.0996974075070898
5685,18519,1144512.5608,1683498.552,1144812.5608,1683198.552,3,26290,남구,1009,26290,105,0.18444445,0.003085066162570888,0.043478260869565216,0.0,0.6000000000000001,0.07,0.0,1.0,0.012345679012345678,-2.297264356892576,2.92012694745525
5686,18520,1144512.5608,1683198.552,1144812.5608,1682898.552,3,26290,남구,1009,26290,105,0.11781609999999999,0.000505752559073724,0.0,0.0,0.0,0.15,0.0,1.0,0.0,-2.9125747325590736,2.0874252674409264
5687,18521,1144512.5608,1682898.552,1144812.5608,1682598.552,3,26290,남구,1009,26290,105,0.16833333333333333,0.0006413043478260868,0.043478260869565216,0.0,0.4,0.15,0.0,1.0,0.012345679012345678,-2.3658205850778313,2.851570719269995
5688,18522,1144512.5608,1682598.552,1144812.5608,1682298.552,3,26290,남구,1009,26290,105,0.10863095,0.0003340197140831758,0.0,0.25,0.0,0.3,0.0,1.0,0.024691358024691357,-2.134141334652355,2.865858665347645
5689,18523,1144512.5608,1682298.552,1144812.5608,1681998.552,3,26290,남구,1009,26290,105,0.17159558333333333,0.0003307433553875236,0.043478260869565216,0.0,0.4,0.15,0.0,1.0,0.07407407407407407,-2.217061086431072,3.0003302179167544
5690,18524,1144512.5608,1681998.552,1144812.5608,1681698.552,3,26290,남구,1009,26290,105,0.10370370000000001,0.00028360638468809073,0.0,0.25,0.0,0.6,0.0,1.0,0.12345679012345678,-1.278308291076046,3.721691708923954
5691,18525,1144512.5608,1681698.552,1144812.5608,1681398.552,3,26290,남구,1009,26290,105,0.08777778333333333,0.0007492123511342154,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-1.9587492223511342,3.041250777648866
5692,18526,1144512.5608,1681398.552,1144812.5608,1681098.552,3,26290,남구,1009,26290,105,0.08333333333333333,0.00041967405718336485,0.0,0.0,0.0,0.6,0.0,1.0,0.04938271604938271,-1.8269628839337266,3.1730371160662734
5693,18527,1144512.5608,1681098.552,1144812.5608,1680798.552,3,26290,남구,1009,26290,105,0.13333333333333333,0.00035961832703213604,0.0,0.0,0.0,0.3,0.0,1.0,0.0,-2.6403596183270324,2.3596403816729676
5694,18528,1144512.5608,1680798.552,1144812.5608,1680498.552,3,26290,남구,1009,26290,105,0.26111111666666664,0.006332515753780718,0.021739130434782608,0.0,0.2,0.02,0.0,1.0,0.0,-3.1328542648842155,1.9758413872896985
5695,18529,1144512.5608,1680498.552,1144812.5608,1680198.552,3,26290,남구,1009,26290,105,0.6,0.0051772211720226835,0.0,0.0,0.0,0.02,0.0,1.0,0.0,-4.045177221172023,0.9548227788279773
5696,18530,1144512.5608,1680198.552,1144812.5608,1679898.552,3,26290,남구,1009,26290,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5697,18531,1144512.5608,1679898.552,1144812.5608,1679598.552,3,26290,남구,1009,26290,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5698,18540,1144512.5608,1677198.552,1144812.5608,1676898.552,6,26200,영도구,33,26200,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5699,18541,1144512.5608,1676898.552,1144812.5608,1676598.552,6,26200,영도구,33,26200,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5700,18542,1144512.5608,1676598.552,1144812.5608,1676298.552,6,26200,영도구,33,26200,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5701,18544,1144512.5608,1675998.552,1144812.5608,1675698.552,6,26200,영도구,33,26200,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5702,18545,1144512.5608,1675698.552,1144812.5608,1675398.552,6,26200,영도구,33,26200,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5703,18546,1144512.5608,1675398.552,1144812.5608,1675098.552,6,26200,영도구,33,26200,108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
5704,18547,1144512.5608,1675098.552,1144812.5608,1674798.552,6,26200,영도구,33,26200,108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
5705,18548,1144512.5608,1674798.552,1144812.5608,1674498.552,6,26200,영도구,33,26200,108,0.16666666666666666,0.009005198487712664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6909948015122873,6.6909948015122875
5706,18549,1144512.5608,1674498.552,1144812.5608,1674198.552,6,26200,영도구,33,26200,108,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
5707,18550,1144512.5608,1674198.552,1144812.5608,1673898.552,6,26200,영도구,33,26200,108,0.16666666666666666,0.009005198487712664,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8909948015122873,5.890994801512287
5708,18551,1144512.5608,1673898.552,1144812.5608,1673598.552,6,26200,영도구,33,26200,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5709,18645,1144812.5608,1702098.552,1145112.5608,1701798.552,15,26410,금정구,33,26410,117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
5710,18646,1144812.5608,1701798.552,1145112.5608,1701498.552,15,26410,금정구,33,26410,117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
5711,18647,1144812.5608,1701498.552,1145112.5608,1701198.552,15,26410,금정구,33,26410,117,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
5712,18648,1144812.5608,1701198.552,1145112.5608,1700898.552,15,26410,금정구,33,26410,117,0.16666666666666666,0.002882797731568998,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.897117202268431,5.897117202268431
5713,18649,1144812.5608,1700898.552,1145112.5608,1700598.552,15,26410,금정구,33,26410,117,0.5722222166666667,0.3731624133577504,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-0.8031624033577505,4.19683759664225
5714,18650,1144812.5608,1700598.552,1145112.5608,1700298.552,15,26410,금정구,33,26410,117,0.4479166666666667,0.5001581498109641,0.0,0.0,0.0,0.15,0.0,0.0,0.0,-1.006408149810964,3.993591850189036
5715,18651,1144812.5608,1700298.552,1145112.5608,1699998.552,15,26410,금정구,33,26410,117,0.5833333333333334,0.06120037807183364,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.08879962192816626,5.088799621928167
5716,18652,1144812.5608,1699998.552,1145112.5608,1699698.552,15,26410,금정구,33,26410,117,0.14166666666666666,0.00999036490784499,0.043478260869565216,0.0,0.4,0.15,0.0,0.0,0.0,0.6419661568312854,5.859357461179112
5717,18653,1144812.5608,1699698.552,1145112.5608,1699398.552,15,26410,금정구,33,26410,117,0.3433333333333334,0.021787334593572776,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-0.4997873345935729,4.500212665406427
5718,18654,1144812.5608,1699398.552,1145112.5608,1699098.552,15,26410,금정구,33,26410,117,0.36666666666666664,0.024191871455576556,0.043478260869565216,0.0,0.4,0.6,0.0,0.0,0.0,1.1227646502835538,6.3401559546313795
5719,18655,1144812.5608,1699098.552,1145112.5608,1698798.552,15,26410,금정구,33,26410,117,0.4,0.03193466446124763,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.7080653355387523,5.708065335538752
5720,18656,1144812.5608,1698798.552,1145112.5608,1698498.552,15,26410,금정구,33,26410,117,0.26875,0.010054347826086956,0.0,0.5,0.0,0.6,0.0,0.0,0.0,1.5061956521739128,6.506195652173913
5721,18657,1144812.5608,1698498.552,1145112.5608,1698198.552,15,26410,금정구,33,26410,117,0.33596491666666667,0.02929509501654064,0.021739130434782608,0.0,0.2,0.07,0.0,1.0,0.0,-3.1905536841469755,1.9181419680269385
5722,18658,1144812.5608,1698198.552,1145112.5608,1697898.552,15,26410,금정구,33,26410,117,0.3122222166666666,0.022138311278355388,0.021739130434782608,0.0,0.2,0.0,0.0,1.0,0.0,-3.2806600404087902,1.8280356117651237
5723,18659,1144812.5608,1697898.552,1145112.5608,1697598.552,15,26410,금정구,33,26410,117,0.30972221666666666,0.022182971013705102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.579682961013705,1.420317038986295
5724,18660,1144812.5608,1697598.552,1145112.5608,1697298.552,15,26410,금정구,33,26410,117,0.3875,0.03206698960302457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.7295669896030246,1.2704330103969754
5725,18661,1144812.5608,1697298.552,1145112.5608,1696998.552,15,26410,금정구,33,26410,117,0.16203703333333333,0.002413883638941399,0.021739130434782608,0.0,0.2,0.0,0.0,1.0,0.0,-2.9906022827693763,2.1180933694045376
5726,18662,1144812.5608,1696998.552,1145112.5608,1696698.552,15,26410,금정구,33,26410,117,0.11553029999999999,0.0017896116162570887,0.0,0.25,0.0,0.0,0.0,1.0,0.012345679012345678,-2.778879954085393,2.221120045914607
5727,18663,1144812.5608,1696698.552,1145112.5608,1696398.552,15,26410,금정구,33,26410,117,0.12543859999999998,0.0019572679324196597,0.021739130434782608,0.0,0.2,0.0,0.0,1.0,0.012345679012345678,-2.8934042895319902,2.2152913626419237
5728,18664,1144812.5608,1696398.552,1145112.5608,1696098.552,15,26410,금정구,33,26410,117,0.16999999999999998,0.008163988657844989,0.0,0.0,0.0,0.6,0.0,1.0,0.012345679012345678,-2.083299791126981,2.916700208873019
5729,18665,1144812.5608,1696098.552,1145112.5608,1695798.552,15,26410,금정구,33,26410,117,0.28518518333333337,0.12177509976843098,0.021739130434782608,0.0,0.2,0.0,0.0,1.0,0.012345679012345678,-3.3007659713680018,1.8079296808059122
5730,18666,1144812.5608,1695798.552,1145112.5608,1695498.552,15,26410,금정구,33,26410,117,0.38125,0.14383890595463136,0.021739130434782608,0.0,0.2,0.07,0.0,1.0,0.0,-3.3866106450850664,1.7220850070888476
5731,18667,1144812.5608,1695498.552,1145112.5608,1695198.552,15,26410,금정구,33,26410,117,0.1857142833333333,0.0058277072637051034,0.043478260869565216,0.0,0.4,0.6,0.0,1.0,0.0,-1.5331568955245747,3.6842344088232517
5732,18668,1144812.5608,1695198.552,1145112.5608,1694898.552,15,26410,금정구,33,26410,117,0.18461538333333335,0.006456303620037806,0.021739130434782608,0.5,0.0,0.15,0.0,1.0,0.0,-2.1952857327504725,2.9134099194234415
5733,18669,1144812.5608,1694898.552,1145112.5608,1694598.552,15,26410,금정구,33,26410,117,0.1225,0.0040681710775047255,0.0,0.0,0.2,0.07,0.0,1.0,0.037037037037037035,-2.7319755784849122,2.2680244215150878
5734,18670,1144812.5608,1694598.552,1145112.5608,1694298.552,15,26410,금정구,33,26410,117,0.21444444999999998,0.012089634529773154,0.021739130434782608,0.5,0.2,0.07,0.0,1.0,0.0,-2.154611383660208,2.954084268513706
5735,18671,1144812.5608,1694298.552,1145112.5608,1693998.552,15,26410,금정구,33,26410,117,0.19840793333333334,0.007564603924858223,0.08695652173913043,0.0,0.4,0.3,0.0,0.0,0.0,0.9292141595534026,6.363996768249055
5736,18672,1144812.5608,1693998.552,1145112.5608,1693698.552,15,26410,금정구,33,26410,117,0.15862068333333335,0.003779577601606805,0.021739130434782608,0.0,0.4,0.3,0.0,0.0,0.0,0.8741814532679583,5.982877105441872
5737,18673,1144812.5608,1693698.552,1145112.5608,1693398.552,15,26410,금정구,33,26410,117,0.12916666666666665,0.0014800921550094516,0.021739130434782608,0.0,0.2,0.3,0.0,0.0,0.0,0.6694981687145557,5.77819382088847
5738,18674,1144812.5608,1693398.552,1145112.5608,1693098.552,15,26410,금정구,33,26410,117,0.12424241666666667,0.0017453600283553873,0.021739130434782608,0.0,0.2,0.15,0.0,0.0,0.0,0.3780965508412098,5.486792203015124
5739,18675,1144812.5608,1693098.552,1145112.5608,1692798.552,15,26410,금정구,33,26410,117,0.11583333333333333,0.0016492202268431001,0.0,0.5,0.0,0.07,0.0,0.0,0.0,0.7298507797731569,5.729850779773157
5740,18676,1144812.5608,1692798.552,1145112.5608,1692498.552,15,26410,금정구,33,26410,117,0.08914728333333333,0.0011349848322306237,0.021739130434782608,0.0,0.2,0.3,0.0,0.0,0.0,0.7418781660373346,5.850573818211249
5741,18677,1144812.5608,1692498.552,1145112.5608,1692198.552,4,26260,동래구,33,26260,106,0.07962963333333332,0.002878334383270321,0.0,0.25,0.0,0.6,0.0,0.0,0.0,1.4537883256167299,6.453788325616729
5742,18677,1144812.5608,1692498.552,1145112.5608,1692198.552,15,26410,금정구,33,26410,117,0.06300813333333333,0.0007087694234404535,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0858765905765595,6.085876590576559
5743,18678,1144812.5608,1692198.552,1145112.5608,1691898.552,4,26260,동래구,33,26260,106,0.15277778333333333,0.002962744170604915,0.043478260869565216,0.0,0.4,0.6,0.0,1.0,0.0,-1.4710062324314745,3.7463850719163516
5744,18679,1144812.5608,1691898.552,1145112.5608,1691598.552,4,26260,동래구,33,26260,106,0.06666666666666667,0.0003957939508506616,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-1.9203957939508507,3.079604206049149
5745,18680,1144812.5608,1691598.552,1145112.5608,1691298.552,4,26260,동래구,33,26260,106,0.10019841666666666,0.00037081420368620036,0.021739130434782608,0.25,0.2,0.6,0.0,1.0,0.0,-1.277249703334121,3.831445948839793
5746,18681,1144812.5608,1691298.552,1145112.5608,1690998.552,4,26260,동래구,33,26260,106,0.09621211666666667,0.0002475940879017013,0.0,0.0,0.0,0.6,0.0,1.0,0.12345679012345678,-1.6647874287792597,3.3352125712207403
5747,18682,1144812.5608,1690998.552,1145112.5608,1690698.552,4,26260,동래구,33,26260,106,0.09166666666666666,0.00035256272448015117,0.021739130434782608,0.0,0.2,0.6,0.0,1.0,0.04938271604938271,-1.5384175117314585,3.5702781404424555
5748,18683,1144812.5608,1690698.552,1145112.5608,1690398.552,4,26260,동래구,33,26260,106,0.17407406666666667,0.001212061540642722,0.043478260869565216,0.0,0.0,0.15,0.0,1.0,0.0,-2.9275888598015123,2.289802444546314
5749,18684,1144812.5608,1690398.552,1145112.5608,1690098.552,4,26260,동래구,33,26260,106,0.11862745,0.002654074002835539,0.0,0.0,0.0,0.15,0.0,1.0,0.08641975308641975,-2.7001341012867863,2.2998658987132137
5750,18685,1144812.5608,1690098.552,1145112.5608,1689798.552,4,26260,동래구,33,26260,106,0.20972221666666666,0.014571124763705102,0.021739130434782608,0.25,0.2,0.0,0.0,1.0,0.024691358024691357,-2.6268644588324115,2.4818311933415025
5751,18685,1144812.5608,1690098.552,1145112.5608,1689798.552,13,26470,연제구,49,26470,115,0.07777778333333334,0.006800567107750472,0.0,0.0,0.0,0.0,0.0,1.0,0.024691358024691357,-3.085072182046022,1.914927817953978
